ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,17226007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,17226007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,17226007,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,17226007,12,12
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,17226007,9,9
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,191714002,50,66
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,191714002,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,191714002,38,42
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,191714002,65,81
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,191714002,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,191714002,63,79
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,191714002,65,98
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,191714002,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,191736004,2,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,191736004,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,197480006,28,31
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,197480006,195,210
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,197480006,184,208
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,197480006,17,17
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,197480006,251,268
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,197480006,28,29
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,197480006,29,29
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,197480006,210,222
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,197480006,51,51
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,197480006,224,234
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,30077003,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,30077003,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,30077003,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,30077003,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,30077003,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,30077003,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,30077003,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,33449004,62,68
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,33449004,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,33449004,48,77
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,33449004,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,33449004,64,83
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,33449004,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,33449004,55,75
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,33449004,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,33449004,47,51
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,35489007,3,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,35489007,319,366
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,35489007,6,6
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,35489007,261,321
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,35489007,296,377
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,35489007,24,24
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,35489007,275,336
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,35489007,16,16
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,35489007,240,270
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,35489007,22,23
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,371631005,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,371631005,61,62
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,371631005,4,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,371631005,82,90
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,371631005,4,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,397923000,5,6
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,397923000,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,397923000,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,397923000,5,5
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,397923000,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,397923000,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,397923000,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,44376007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,44376007,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,44376007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,44376007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,44376007,4,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,44376007,3,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,50705009,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,50705009,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,50705009,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,50705009,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,52072009,9,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,52072009,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,52072009,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,52072009,7,7
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,52072009,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,52072009,13,14
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,52072009,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,52072009,7,7
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,58214004,10,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,58214004,13,13
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,58214004,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,58214004,6,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,58214004,3,5
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,58214004,5,6
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,69322001,44,51
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,69322001,37,42
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,69322001,4,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,69322001,36,45
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,69322001,35,39
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,69322001,28,30
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,72366004,16,19
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,72366004,23,24
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,72366004,2,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,72366004,33,37
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,72366004,4,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,72366004,38,47
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,72366004,34,41
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,72366004,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,13746004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,13746004,35,37
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,13746004,1,2
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,13746004,31,34
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,13746004,21,22
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,13746004,22,23
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,13746004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,13746004,22,23
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,13746004,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,13746004,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,17226007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,17226007,6,6
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,17226007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,17226007,5,6
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,17226007,9,10
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,17226007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,17226007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,17226007,13,13
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,17226007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,17226007,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,191714002,160,214
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,191714002,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,191714002,125,165
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,191714002,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,191714002,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,191714002,143,212
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,191714002,148,207
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,191714002,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,191714002,161,200
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,191714002,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,191714002,7,7
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,191736004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,191736004,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,191736004,13,14
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,191736004,7,7
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,197480006,110,115
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,197480006,113,119
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,197480006,1546,1755
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,197480006,27,29
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,197480006,1633,1851
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,197480006,86,92
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,197480006,60,66
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,197480006,51,53
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,197480006,1464,1589
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,197480006,28,31
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,197480006,149,153
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,197480006,1018,1093
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,197480006,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,197480006,1011,1105
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,197480006,91,96
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,197480006,268,283
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,30077003,9,9
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,30077003,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,30077003,6,6
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,30077003,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,30077003,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,30077003,12,12
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,30077003,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,30077003,6,6
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,30077003,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,30077003,13,13
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,30077003,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,33449004,8,8
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,33449004,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,33449004,212,241
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,33449004,158,189
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,33449004,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,33449004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,33449004,137,155
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,33449004,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,33449004,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,33449004,112,117
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,33449004,5,5
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,33449004,69,82
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,35489007,24,26
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,35489007,57,64
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,35489007,2330,2928
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,35489007,8,9
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,35489007,41,47
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,35489007,2017,2571
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,35489007,2172,2689
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,35489007,16,17
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,35489007,39,42
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,35489007,10,11
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,35489007,59,62
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,35489007,1574,1944
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,35489007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,35489007,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,35489007,78,81
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,35489007,1300,1598
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,371631005,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,371631005,27,28
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,371631005,109,111
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,371631005,24,24
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,371631005,5,5
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,371631005,22,23
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,371631005,118,121
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,397923000,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,397923000,16,16
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,397923000,10,11
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,397923000,14,14
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,397923000,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,397923000,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,397923000,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,397923000,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,397923000,5,5
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,44376007,9,9
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,44376007,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,44376007,4,5
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,44376007,8,8
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,44376007,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,44376007,8,11
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,50705009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,50705009,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,50705009,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,50705009,0,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,50705009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,50705009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,50705009,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,52072009,14,14
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,52072009,5,5
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,52072009,17,17
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,52072009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,52072009,22,22
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,52072009,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,52072009,20,20
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,52072009,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,52072009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,52072009,11,11
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,52072009,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,58214004,21,25
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,58214004,29,35
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,58214004,29,34
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,58214004,25,32
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,58214004,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,58214004,2,3
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,58214004,16,17
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,69322001,368,397
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,69322001,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,69322001,8,9
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,69322001,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,69322001,316,354
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,69322001,6,7
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,69322001,254,275
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,69322001,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,69322001,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,69322001,218,235
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,69322001,1,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,69322001,12,12
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,69322001,188,200
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,72366004,6,6
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,72366004,73,82
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,72366004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,72366004,96,119
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,72366004,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,72366004,3,3
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,72366004,133,158
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,72366004,2,2
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,72366004,4,4
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,72366004,121,138
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,72366004,83,99
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,72366004,7,7
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,72366004,8,8
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,72366004,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,13746004,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,13746004,5,5
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,13746004,3,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,13746004,9,9
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,13746004,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,13746004,2,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,13746004,7,9
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,17226007,10,10
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,17226007,4,4
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,17226007,3,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,17226007,3,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,17226007,6,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,17226007,6,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,17226007,6,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,17226007,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,17226007,9,9
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,191714002,41,48
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,191714002,47,66
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,191714002,68,94
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,191714002,69,92
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,191714002,4,4
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,191714002,67,93
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,191736004,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,191736004,2,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,191736004,3,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,191736004,4,5
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,197480006,408,432
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,4,197480006,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,197480006,36,40
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,197480006,395,445
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,197480006,73,83
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,4,197480006,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,197480006,158,174
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,197480006,437,460
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,197480006,7,8
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,197480006,4,4
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,197480006,170,190
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,197480006,271,290
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,5,197480006,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,197480006,442,474
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,197480006,115,123
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,30077003,9,10
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,30077003,2,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,30077003,3,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,30077003,2,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,30077003,6,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,30077003,1,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,33449004,31,34
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,33449004,2,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,33449004,36,46
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,33449004,7,7
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,33449004,10,12
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,33449004,25,32
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,33449004,6,8
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,33449004,30,35
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,33449004,24,29
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,33449004,6,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,35489007,638,730
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,35489007,8,10
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,35489007,544,685
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,35489007,55,62
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,35489007,675,846
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,35489007,125,151
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,35489007,153,182
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,35489007,509,594
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,35489007,2,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,35489007,27,28
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,35489007,624,732
