ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,69322001,139,188
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,69322001,13,15
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,69322001,121,133
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,69322001,11,13
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,69322001,120,129
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,72366004,5,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,72366004,8,8
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,72366004,21,23
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,72366004,5,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,72366004,7,7
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,72366004,19,22
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,72366004,3,3
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,72366004,19,22
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,72366004,17,24
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,72366004,1,1
E54000037,NHS Devon Integrated Care Board,2019/20,1,13746004,75,88
E54000037,NHS Devon Integrated Care Board,2020/21,4,13746004,1,1
E54000037,NHS Devon Integrated Care Board,2020/21,1,13746004,58,74
E54000037,NHS Devon Integrated Care Board,2021/22,3,13746004,1,1
E54000037,NHS Devon Integrated Care Board,2021/22,1,13746004,87,98
E54000037,NHS Devon Integrated Care Board,2022/23,1,13746004,90,99
E54000037,NHS Devon Integrated Care Board,2022/23,3,13746004,2,3
E54000037,NHS Devon Integrated Care Board,2023/24,1,13746004,93,99
E54000037,NHS Devon Integrated Care Board,2023/24,3,13746004,1,1
E54000037,NHS Devon Integrated Care Board,2019/20,1,17226007,19,19
E54000037,NHS Devon Integrated Care Board,2020/21,1,17226007,2,2
E54000037,NHS Devon Integrated Care Board,2021/22,1,17226007,25,28
E54000037,NHS Devon Integrated Care Board,2022/23,1,17226007,42,44
E54000037,NHS Devon Integrated Care Board,2023/24,1,17226007,25,25
E54000037,NHS Devon Integrated Care Board,2019/20,1,191714002,112,174
E54000037,NHS Devon Integrated Care Board,2020/21,1,191714002,70,89
E54000037,NHS Devon Integrated Care Board,2021/22,3,191714002,3,3
E54000037,NHS Devon Integrated Care Board,2021/22,1,191714002,134,197
E54000037,NHS Devon Integrated Care Board,2022/23,3,191714002,3,3
E54000037,NHS Devon Integrated Care Board,2022/23,1,191714002,178,244
E54000037,NHS Devon Integrated Care Board,2023/24,1,191714002,243,355
E54000037,NHS Devon Integrated Care Board,2023/24,3,191714002,2,2
E54000037,NHS Devon Integrated Care Board,2022/23,1,191736004,4,4
E54000037,NHS Devon Integrated Care Board,2023/24,3,191736004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,1,191736004,5,6
E54000037,NHS Devon Integrated Care Board,2019/20,3,197480006,85,89
E54000037,NHS Devon Integrated Care Board,2019/20,1,197480006,885,963
E54000037,NHS Devon Integrated Care Board,2020/21,1,197480006,732,833
E54000037,NHS Devon Integrated Care Board,2020/21,3,197480006,33,36
E54000037,NHS Devon Integrated Care Board,2020/21,4,197480006,28,36
E54000037,NHS Devon Integrated Care Board,2021/22,3,197480006,95,99
E54000037,NHS Devon Integrated Care Board,2021/22,1,197480006,1345,1506
E54000037,NHS Devon Integrated Care Board,2022/23,5,197480006,1,1
E54000037,NHS Devon Integrated Care Board,2022/23,3,197480006,105,108
E54000037,NHS Devon Integrated Care Board,2022/23,1,197480006,1236,1449
E54000037,NHS Devon Integrated Care Board,2023/24,1,197480006,1371,1646
E54000037,NHS Devon Integrated Care Board,2023/24,3,197480006,202,230
E54000037,NHS Devon Integrated Care Board,2019/20,3,30077003,12,12
E54000037,NHS Devon Integrated Care Board,2019/20,1,30077003,20,24
E54000037,NHS Devon Integrated Care Board,2020/21,1,30077003,25,27
E54000037,NHS Devon Integrated Care Board,2020/21,3,30077003,7,7
E54000037,NHS Devon Integrated Care Board,2021/22,1,30077003,31,38
E54000037,NHS Devon Integrated Care Board,2021/22,3,30077003,2,2
E54000037,NHS Devon Integrated Care Board,2022/23,3,30077003,1,1
E54000037,NHS Devon Integrated Care Board,2022/23,1,30077003,19,29
E54000037,NHS Devon Integrated Care Board,2023/24,3,30077003,2,2
E54000037,NHS Devon Integrated Care Board,2023/24,1,30077003,28,28
E54000037,NHS Devon Integrated Care Board,2019/20,3,33449004,5,5
E54000037,NHS Devon Integrated Care Board,2019/20,1,33449004,284,385
E54000037,NHS Devon Integrated Care Board,2020/21,1,33449004,165,226
E54000037,NHS Devon Integrated Care Board,2020/21,3,33449004,3,3
E54000037,NHS Devon Integrated Care Board,2020/21,4,33449004,0,1
E54000037,NHS Devon Integrated Care Board,2021/22,1,33449004,210,249
E54000037,NHS Devon Integrated Care Board,2021/22,3,33449004,3,3
E54000037,NHS Devon Integrated Care Board,2022/23,1,33449004,172,219
E54000037,NHS Devon Integrated Care Board,2022/23,3,33449004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,1,33449004,155,189
E54000037,NHS Devon Integrated Care Board,2023/24,3,33449004,2,2
E54000037,NHS Devon Integrated Care Board,2019/20,3,35489007,21,22
E54000037,NHS Devon Integrated Care Board,2019/20,1,35489007,1287,1519
E54000037,NHS Devon Integrated Care Board,2020/21,1,35489007,978,1206
E54000037,NHS Devon Integrated Care Board,2020/21,4,35489007,3,3
E54000037,NHS Devon Integrated Care Board,2020/21,3,35489007,6,6
E54000037,NHS Devon Integrated Care Board,2021/22,1,35489007,1467,1742
E54000037,NHS Devon Integrated Care Board,2021/22,3,35489007,14,14
E54000037,NHS Devon Integrated Care Board,2022/23,1,35489007,1323,1574
E54000037,NHS Devon Integrated Care Board,2022/23,3,35489007,23,24
E54000037,NHS Devon Integrated Care Board,2023/24,3,35489007,31,31
E54000037,NHS Devon Integrated Care Board,2023/24,1,35489007,1578,1950
E54000037,NHS Devon Integrated Care Board,2022/23,1,371631005,73,73
E54000037,NHS Devon Integrated Care Board,2022/23,3,371631005,10,10
E54000037,NHS Devon Integrated Care Board,2023/24,3,371631005,17,18
E54000037,NHS Devon Integrated Care Board,2023/24,1,371631005,123,126
E54000037,NHS Devon Integrated Care Board,2019/20,1,397923000,17,18
E54000037,NHS Devon Integrated Care Board,2019/20,3,397923000,16,18
E54000037,NHS Devon Integrated Care Board,2020/21,3,397923000,17,17
E54000037,NHS Devon Integrated Care Board,2020/21,1,397923000,13,18
E54000037,NHS Devon Integrated Care Board,2021/22,1,397923000,27,33
E54000037,NHS Devon Integrated Care Board,2022/23,1,397923000,18,25
E54000037,NHS Devon Integrated Care Board,2022/23,3,397923000,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,3,397923000,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,1,397923000,31,37
E54000037,NHS Devon Integrated Care Board,2019/20,1,44376007,11,12
E54000037,NHS Devon Integrated Care Board,2020/21,1,44376007,7,7
E54000037,NHS Devon Integrated Care Board,2021/22,1,44376007,2,2
E54000037,NHS Devon Integrated Care Board,2022/23,1,44376007,8,9
E54000037,NHS Devon Integrated Care Board,2023/24,1,44376007,14,17
E54000037,NHS Devon Integrated Care Board,2023/24,3,44376007,2,2
E54000037,NHS Devon Integrated Care Board,2019/20,1,50705009,11,13
E54000037,NHS Devon Integrated Care Board,2020/21,3,50705009,1,1
E54000037,NHS Devon Integrated Care Board,2020/21,1,50705009,12,12
E54000037,NHS Devon Integrated Care Board,2021/22,1,50705009,4,5
E54000037,NHS Devon Integrated Care Board,2022/23,1,50705009,8,8
E54000037,NHS Devon Integrated Care Board,2023/24,1,50705009,9,12
E54000037,NHS Devon Integrated Care Board,2023/24,3,50705009,1,1
E54000037,NHS Devon Integrated Care Board,2019/20,3,52072009,3,3
E54000037,NHS Devon Integrated Care Board,2019/20,1,52072009,11,11
E54000037,NHS Devon Integrated Care Board,2020/21,1,52072009,6,7
E54000037,NHS Devon Integrated Care Board,2021/22,1,52072009,22,23
E54000037,NHS Devon Integrated Care Board,2021/22,3,52072009,6,6
E54000037,NHS Devon Integrated Care Board,2022/23,1,52072009,27,27
E54000037,NHS Devon Integrated Care Board,2022/23,3,52072009,5,5
E54000037,NHS Devon Integrated Care Board,2023/24,3,52072009,2,2
E54000037,NHS Devon Integrated Care Board,2023/24,1,52072009,15,15
E54000037,NHS Devon Integrated Care Board,2019/20,1,58214004,87,105
E54000037,NHS Devon Integrated Care Board,2019/20,3,58214004,1,1
E54000037,NHS Devon Integrated Care Board,2020/21,1,58214004,52,66
E54000037,NHS Devon Integrated Care Board,2020/21,3,58214004,1,1
E54000037,NHS Devon Integrated Care Board,2021/22,1,58214004,75,87
E54000037,NHS Devon Integrated Care Board,2021/22,3,58214004,2,2
E54000037,NHS Devon Integrated Care Board,2022/23,1,58214004,61,69
E54000037,NHS Devon Integrated Care Board,2022/23,3,58214004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,3,58214004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,1,58214004,86,99
E54000037,NHS Devon Integrated Care Board,2019/20,1,69322001,270,308
E54000037,NHS Devon Integrated Care Board,2019/20,3,69322001,4,4
E54000037,NHS Devon Integrated Care Board,2020/21,1,69322001,249,308
E54000037,NHS Devon Integrated Care Board,2020/21,4,69322001,3,3
E54000037,NHS Devon Integrated Care Board,2020/21,3,69322001,2,4
E54000037,NHS Devon Integrated Care Board,2021/22,1,69322001,279,305
E54000037,NHS Devon Integrated Care Board,2021/22,3,69322001,9,10
E54000037,NHS Devon Integrated Care Board,2022/23,3,69322001,6,6
E54000037,NHS Devon Integrated Care Board,2022/23,1,69322001,353,400
E54000037,NHS Devon Integrated Care Board,2023/24,3,69322001,7,7
E54000037,NHS Devon Integrated Care Board,2023/24,1,69322001,350,408
E54000037,NHS Devon Integrated Care Board,2019/20,3,72366004,2,3
E54000037,NHS Devon Integrated Care Board,2019/20,1,72366004,45,52
E54000037,NHS Devon Integrated Care Board,2020/21,1,72366004,43,55
E54000037,NHS Devon Integrated Care Board,2020/21,3,72366004,1,1
E54000037,NHS Devon Integrated Care Board,2021/22,3,72366004,3,3
E54000037,NHS Devon Integrated Care Board,2021/22,1,72366004,77,94
E54000037,NHS Devon Integrated Care Board,2022/23,1,72366004,68,89
E54000037,NHS Devon Integrated Care Board,2022/23,3,72366004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,3,72366004,1,1
E54000037,NHS Devon Integrated Care Board,2023/24,1,72366004,80,96
E54000038,NHS Somerset Integrated Care Board,2019/20,1,13746004,14,16
E54000038,NHS Somerset Integrated Care Board,2020/21,1,13746004,14,17
E54000038,NHS Somerset Integrated Care Board,2021/22,1,13746004,10,11
E54000038,NHS Somerset Integrated Care Board,2022/23,1,13746004,9,9
E54000038,NHS Somerset Integrated Care Board,2023/24,3,13746004,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,1,13746004,6,6
E54000038,NHS Somerset Integrated Care Board,2019/20,1,17226007,2,2
E54000038,NHS Somerset Integrated Care Board,2021/22,1,17226007,6,6
E54000038,NHS Somerset Integrated Care Board,2022/23,1,17226007,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,3,17226007,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,1,17226007,2,2
E54000038,NHS Somerset Integrated Care Board,2019/20,3,191714002,7,8
E54000038,NHS Somerset Integrated Care Board,2019/20,1,191714002,22,22
E54000038,NHS Somerset Integrated Care Board,2020/21,1,191714002,13,15
E54000038,NHS Somerset Integrated Care Board,2020/21,3,191714002,2,2
E54000038,NHS Somerset Integrated Care Board,2021/22,3,191714002,6,6
E54000038,NHS Somerset Integrated Care Board,2021/22,1,191714002,21,23
E54000038,NHS Somerset Integrated Care Board,2022/23,1,191714002,27,31
E54000038,NHS Somerset Integrated Care Board,2022/23,3,191714002,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,3,191714002,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,1,191714002,18,22
E54000038,NHS Somerset Integrated Care Board,2019/20,1,197480006,491,537
E54000038,NHS Somerset Integrated Care Board,2019/20,3,197480006,220,236
E54000038,NHS Somerset Integrated Care Board,2020/21,1,197480006,646,713
E54000038,NHS Somerset Integrated Care Board,2020/21,3,197480006,148,159
E54000038,NHS Somerset Integrated Care Board,2021/22,1,197480006,682,731
E54000038,NHS Somerset Integrated Care Board,2021/22,3,197480006,199,205
E54000038,NHS Somerset Integrated Care Board,2022/23,3,197480006,257,299
E54000038,NHS Somerset Integrated Care Board,2022/23,1,197480006,460,496
E54000038,NHS Somerset Integrated Care Board,2023/24,4,197480006,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,3,197480006,224,290
E54000038,NHS Somerset Integrated Care Board,2023/24,1,197480006,424,461
E54000038,NHS Somerset Integrated Care Board,2019/20,1,30077003,4,4
E54000038,NHS Somerset Integrated Care Board,2019/20,3,30077003,1,1
E54000038,NHS Somerset Integrated Care Board,2020/21,1,30077003,3,3
E54000038,NHS Somerset Integrated Care Board,2021/22,1,30077003,2,2
E54000038,NHS Somerset Integrated Care Board,2022/23,1,30077003,3,3
E54000038,NHS Somerset Integrated Care Board,2019/20,1,33449004,35,36
E54000038,NHS Somerset Integrated Care Board,2020/21,3,33449004,1,1
E54000038,NHS Somerset Integrated Care Board,2020/21,1,33449004,41,45
E54000038,NHS Somerset Integrated Care Board,2021/22,1,33449004,44,55
E54000038,NHS Somerset Integrated Care Board,2021/22,3,33449004,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,1,33449004,20,28
E54000038,NHS Somerset Integrated Care Board,2023/24,3,33449004,1,1
E54000038,NHS Somerset Integrated Care Board,2023/24,1,33449004,9,9
E54000038,NHS Somerset Integrated Care Board,2019/20,1,35489007,333,364
E54000038,NHS Somerset Integrated Care Board,2019/20,3,35489007,15,15
E54000038,NHS Somerset Integrated Care Board,2020/21,1,35489007,326,353
E54000038,NHS Somerset Integrated Care Board,2020/21,3,35489007,11,11
E54000038,NHS Somerset Integrated Care Board,2021/22,1,35489007,268,306
E54000038,NHS Somerset Integrated Care Board,2021/22,3,35489007,17,17
E54000038,NHS Somerset Integrated Care Board,2022/23,3,35489007,22,22
E54000038,NHS Somerset Integrated Care Board,2022/23,1,35489007,202,229
E54000038,NHS Somerset Integrated Care Board,2023/24,3,35489007,24,25
E54000038,NHS Somerset Integrated Care Board,2023/24,1,35489007,141,150
E54000038,NHS Somerset Integrated Care Board,2022/23,1,371631005,5,5
E54000038,NHS Somerset Integrated Care Board,2022/23,3,371631005,13,13
E54000038,NHS Somerset Integrated Care Board,2023/24,3,371631005,20,21
E54000038,NHS Somerset Integrated Care Board,2023/24,1,371631005,5,5
E54000038,NHS Somerset Integrated Care Board,2019/20,1,397923000,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,1,397923000,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,1,397923000,6,7
E54000038,NHS Somerset Integrated Care Board,2023/24,1,397923000,2,2
E54000038,NHS Somerset Integrated Care Board,2019/20,1,44376007,3,3
E54000038,NHS Somerset Integrated Care Board,2020/21,1,44376007,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,1,44376007,2,2
E54000038,NHS Somerset Integrated Care Board,2023/24,1,44376007,1,1
E54000038,NHS Somerset Integrated Care Board,2019/20,1,50705009,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,1,50705009,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,3,50705009,2,2
E54000038,NHS Somerset Integrated Care Board,2019/20,3,52072009,4,4
E54000038,NHS Somerset Integrated Care Board,2019/20,1,52072009,12,12
E54000038,NHS Somerset Integrated Care Board,2020/21,3,52072009,3,3
E54000038,NHS Somerset Integrated Care Board,2020/21,1,52072009,12,12
E54000038,NHS Somerset Integrated Care Board,2021/22,1,52072009,11,11
E54000038,NHS Somerset Integrated Care Board,2021/22,3,52072009,6,6
E54000038,NHS Somerset Integrated Care Board,2022/23,1,52072009,16,16
E54000038,NHS Somerset Integrated Care Board,2022/23,3,52072009,5,6
E54000038,NHS Somerset Integrated Care Board,2023/24,1,52072009,12,12
E54000038,NHS Somerset Integrated Care Board,2023/24,3,52072009,3,3
E54000038,NHS Somerset Integrated Care Board,2019/20,1,58214004,23,26
E54000038,NHS Somerset Integrated Care Board,2020/21,3,58214004,1,1
E54000038,NHS Somerset Integrated Care Board,2020/21,1,58214004,22,24
E54000038,NHS Somerset Integrated Care Board,2021/22,1,58214004,12,13
E54000038,NHS Somerset Integrated Care Board,2022/23,3,58214004,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,1,58214004,12,14
E54000038,NHS Somerset Integrated Care Board,2023/24,1,58214004,8,12
E54000038,NHS Somerset Integrated Care Board,2023/24,3,58214004,1,1
E54000038,NHS Somerset Integrated Care Board,2019/20,1,69322001,32,33
E54000038,NHS Somerset Integrated Care Board,2019/20,3,69322001,9,11
E54000038,NHS Somerset Integrated Care Board,2020/21,1,69322001,49,57
E54000038,NHS Somerset Integrated Care Board,2020/21,3,69322001,6,6
E54000038,NHS Somerset Integrated Care Board,2021/22,1,69322001,63,67
E54000038,NHS Somerset Integrated Care Board,2021/22,3,69322001,5,5
E54000038,NHS Somerset Integrated Care Board,2021/22,5,69322001,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,1,69322001,43,44
E54000038,NHS Somerset Integrated Care Board,2022/23,3,69322001,8,8
E54000038,NHS Somerset Integrated Care Board,2023/24,1,69322001,36,37
E54000038,NHS Somerset Integrated Care Board,2023/24,3,69322001,4,4
E54000038,NHS Somerset Integrated Care Board,2019/20,3,72366004,2,2
E54000038,NHS Somerset Integrated Care Board,2019/20,1,72366004,17,18
E54000038,NHS Somerset Integrated Care Board,2020/21,1,72366004,19,23
E54000038,NHS Somerset Integrated Care Board,2020/21,3,72366004,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,3,72366004,1,1
E54000038,NHS Somerset Integrated Care Board,2021/22,1,72366004,31,39
E54000038,NHS Somerset Integrated Care Board,2022/23,1,72366004,21,25
E54000038,NHS Somerset Integrated Care Board,2022/23,3,72366004,5,5
E54000038,NHS Somerset Integrated Care Board,2023/24,1,72366004,17,20
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,13746004,78,95
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,13746004,78,100
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,5,13746004,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,13746004,64,69
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,13746004,69,79
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,13746004,75,91
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,17226007,13,13
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,17226007,5,6
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,17226007,5,5
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,17226007,7,7
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,17226007,10,11
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,191714002,160,306
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,191714002,127,202
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,191714002,180,302
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,191714002,191,302
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,191714002,263,415
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,191736004,2,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,191736004,10,11
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,197480006,1382,1575
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,197480006,13,14
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,4,197480006,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,3,197480006,4,4
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,197480006,1326,1509
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,197480006,11,11
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,197480006,1229,1388
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,197480006,1211,1332
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,3,197480006,9,9
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,5,197480006,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,197480006,1327,1442
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,197480006,13,14
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,30077003,22,23
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,30077003,15,15
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,30077003,8,8
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,30077003,20,20
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,3,30077003,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,30077003,10,10
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,33449004,185,283
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,33449004,162,248
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,33449004,146,224
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,33449004,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,33449004,153,216
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,33449004,134,208
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,35489007,2,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,35489007,1378,1652
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,5,35489007,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,3,35489007,2,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,35489007,1190,1536
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,35489007,6,6
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,35489007,1198,1426
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,3,35489007,3,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,35489007,1097,1341
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,35489007,3,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,35489007,1179,1417
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,371631005,99,99
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,371631005,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,371631005,160,162
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,397923000,47,48
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,397923000,20,23
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,397923000,26,32
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,397923000,32,32
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,397923000,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,397923000,19,20
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,44376007,17,17
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,44376007,9,10
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,44376007,19,19
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,44376007,8,8
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,44376007,11,11
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,50705009,5,6
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,50705009,3,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,50705009,2,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,50705009,3,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,52072009,21,21
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,52072009,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,52072009,24,25
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,52072009,22,23
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,52072009,41,41
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,52072009,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,52072009,26,27
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,58214004,83,114
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,58214004,82,122
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,58214004,64,82
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,58214004,54,60
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,5,58214004,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,58214004,86,107
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,69322001,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,69322001,309,366
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,69322001,347,412
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,69322001,272,315
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,69322001,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,69322001,309,350
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,69322001,2,2
